path,question,answer,prediction
06/0692c4ec.jpg,What logo is displayed?,starter,yes
af/af59f1f7.jpg,What is the case mostly?,dark,yes
d3/d390994f.jpg,"What is the time, in hours, according to the shorter hand?",2,ten
8e/8ed2ff29.jpg,What shape are they?,round,oval
25/25905fa9.jpg,How many camera lenses are visible?,3,2
bc/bc0ed935.jpg,What color is the phone frame?,black,black
80/80be0930.jpg,What color are the hearts?,pink,yes
1d/1d0ca95e.jpg,Is the phone rectangular?,yes,yes
30/30f05b29.jpg,How many bottles are on the shelf?,4,2
ba/ba31ea4b.jpg,Does the chair have armrests?,yes,yes
ef/ef4d726d.jpg,What shape are the designs?,floral,oval
2a/2a906345.jpg,What color is behind the eiffel tower?,red,blue
a0/a02d10e5.jpg,What animal is sitting?,dog,dog
0b/0b744080.jpg,What does the pattern contain?,glitter,yes
70/7009e434.jpg,What shape is this?,round,oval
4b/4b4d4d20.jpg,What kind of closure do the shoes have?,laces,sliding
b1/b104d96d.jpg,What color is the leaf?,gold,green
59/59251d3e.jpg,How many screws?,3,0
1a/1adf9f22.jpg,What is the tree's color?,gold,no
32/32177c65.jpg,What shape is the camera?,square,rectangular
da/da3de8fb.jpg,Is screw present?,yes,yes
a9/a99c8993.jpg,What shape are the lollipops?,heart,oval
a3/a35d7c20.jpg,What design is printed?,floral,yes
65/659200b9.jpg,What is the casing's design?,sunset,yes
be/bebccf38.jpg,What is the background?,white,no
6e/6e961d96.jpg,What material are shoes made of?,leather,leather
24/244b6d8c.jpg,How many cameras are visible?,2,2
0c/0cc365ab.jpg,What kind of plug is attached?,electrical,no
c4/c49522bf.jpg,What kind of product is it?,pet,no
03/03581a8f.jpg,What is the main color?,brown,brown
8f/8fc0baaf.jpg,What is the case's primary pattern?,abstract,yes
9b/9b80e188.jpg,What is the color of the mountains?,orange,brown
23/2380fc54.jpg,What color are they?,red,yes
c1/c119f3d4.jpg,What is this for?,cup,no
53/5390692a.jpg,What is the pattern's color?,silver,yes
2c/2c1f7e22.jpg,Is the case shiny?,no,no
8a/8aa318de.jpg,What is the item's primary function?,protection,no
92/9222f3bb.jpg,What is written on it?,queen,yes
a2/a212fdba.jpg,What are the beads' color?,orange,maroon
0b/0bf2f1bd.jpg,How many drawers are visible?,5,0
61/61a13ab8.jpg,What is in mouth?,cigarette,no
79/796b1fda.jpg,Is it glossy?,yes,yes
bf/bf60958c.jpg,How many camera holes?,1,2
1f/1f9ef797.jpg,Is the base silver?,yes,yes
94/942f02e7.jpg,Is the binder new?,yes,yes
2d/2d3c89d2.jpg,What is the background color mostly?,blue,yes
aa/aa2692e3.jpg,What is the case's color?,orange,it
64/6446042b.jpg,What is the design color?,white,white
97/973a32f1.jpg,What is the orientation?,vertical,no
0a/0a582c5b.jpg,Is this a phone?,no,yes
93/93828a75.jpg,Are the boxes square?,yes,yes
c7/c7f16dcb.jpg,What kind of seat is visible?,chair,no
72/72fc935c.jpg,Is the necklace long?,yes,no
33/33995931.jpg,What device is the case for?,phone,yes
70/704a77c1.jpg,Is the object flat?,yes,yes
ee/ee3b0386.jpg,What is the earring style?,stud,curved
b5/b5a462b0.jpg,Is there a camera hole?,yes,yes
82/820d60bd.jpg,Is there a camera?,yes,yes
84/84b4298c.jpg,How many colors are present?,2,6
31/31f24197.jpg,Is the background white?,yes,yes
4d/4d491dcd.jpg,What is the case's background color?,black,black
dc/dc36540f.jpg,What is the background color?,white,white
72/72b08f1b.jpg,What is the girl doing?,flipping,no
97/978effc8.jpg,Is there a keyboard?,yes,yes
c1/c1ba844a.jpg,What milligrams is each tablet?,20,0
6f/6f7143fa.jpg,How many chairs?,2,2
c8/c8e05083.jpg,How many cameras are visible?,2,2
be/be38da58.jpg,What device is the case for?,phone,yes
9b/9bf6252a.jpg,What is the case made of?,wood,wood
f1/f1ad32a3.jpg,What is covering the phone?,flowers,hands
3c/3cf124c1.jpg,What is the dominant color?,yellow,yes
22/22593176.jpg,Is this jewelry?,yes,yes
48/483c2b15.jpg,Are there wrinkles present?,yes,yes
a0/a03bedf2.jpg,What color is the background?,red,yes
ed/edb11a06.jpg,What is the dominant color?,blue,yes
3b/3bea3a57.jpg,What shape are most of the pads?,round,oval
b6/b68a4dfd.jpg,What is written on the case?,alone,no
32/32985087.jpg,Is this rectangular?,yes,yes
a3/a3e0f5e0.jpg,What object is pictured?,case,no
ec/ec117b3f.jpg,Is it flat?,yes,no
1a/1aeb4b9a.jpg,How many arm rests are visible?,2,two
0e/0e8d454f.jpg,What color is the case?,pink,yes
94/94522e0a.jpg,Is it a open toed sandal?,yes,yes
e7/e7e4657b.jpg,Are the panels connected?,yes,yes
a2/a227685c.jpg,What color is the logo?,black,black
cf/cf460f55.jpg,How many stacks are there?,3,5
65/657be01a.jpg,What color are the containers?,brown,brown
c1/c1751966.jpg,What is on the side?,band,no
22/226c6e27.jpg,What is the case material color?,brown,it
a7/a76b427b.jpg,What color is the table?,brown,no
32/32ff7b30.jpg,Is there a buckle?,yes,yes
07/075c8838.jpg,What is the primary background color?,pink,white
60/60abe780.jpg,Is the surface glossy?,no,no
a5/a56285ef.jpg,Are the brushes clean?,yes,no
d5/d5ed6ef7.jpg,What shape is the object?,rectangular,rec
a8/a8ddcf13.jpg,What is the item's color?,multicolor,yes
b7/b7cf0904.jpg,Are there drawers?,yes,yes
b2/b296512f.jpg,What is on the table?,cup,no
07/07c90210.jpg,Where is the dog located?,grass,in
d6/d61003fe.jpg,Are there chains present?,yes,yes
82/821f9656.jpg,What color is the chevron?,black,it
ae/aef84ad5.jpg,What color is the phone case?,black,black
eb/ebd69adf.jpg,What covers the device?,flowers,flowers
e6/e6b5a7bb.jpg,What is the overall material?,wood,wood
b4/b41054ed.jpg,Are the hangers stacked?,yes,yes
00/004eb4e3.jpg,Is the background gradient?,yes,yes
a1/a1f77f81.jpg,What's the panda's dominant color?,black,yes
b0/b0641a48.jpg,What is the earmuff's padding color?,red,black
dd/dd523661.jpg,What pattern is on the case?,floral,yes
ed/ed4fc80b.jpg,What color is the background?,black,white
b7/b714be3a.jpg,Is this jewelry thin?,yes,yes
96/969a0c1d.jpg,How many butterflies?,7,10
88/887050a9.jpg,What shape is at the bottom of the case?,oval,oval
24/244bc572.jpg,What brand is on the charging head?,amazonbasics,no
03/03a3d266.jpg,Is the lighting bright?,yes,yes
74/741559b2.jpg,Is the case shiny?,yes,yes
48/4820a712.jpg,What material are the hoops?,silver,metal
bc/bc14b4da.jpg,Is the item new?,yes,yes
92/922fa2cf.jpg,What object is centered on the case?,skull,yes
23/2367a326.jpg,What color are the girl's shoes?,red,no
38/3886ef7e.jpg,Are there diamonds?,yes,yes
0c/0cc0f0dd.jpg,What is the smoke color?,white,white
1f/1f8c1fd4.jpg,What is the case background color?,pink,yes
d3/d383984d.jpg,What is the material?,metal,metal
2e/2e4f101c.jpg,What shape are the flowers?,star,petals
85/8573526d.jpg,What is the primary image color?,gray,black
9d/9de490d5.jpg,What is the background color?,green,yes
cb/cb06e625.jpg,What is the background's color?,blue,yes
64/6457df3a.jpg,What is the bag's color?,black,black
c6/c69e512d.jpg,Are the lights coiled?,yes,yes
53/53b8a76a.jpg,What are the camera lenses?,dual,no
72/72218a39.jpg,What is the color of the glitter?,gold,brown
b0/b0039ccd.jpg,What color is prominent?,blue,yes
bd/bd247681.jpg,What is next to the handle?,screws,no
56/56b8e08e.jpg,What is the case's dominant color?,yellow,yes
c4/c44c5a86.jpg,What is the general coloration?,dark,black
aa/aa505e37.jpg,Is this a sandal?,yes,yes
5e/5e4db5a8.jpg,What color are the shoes?,camel,tan
98/989af771.jpg,What color is the sky?,pink,maroon
4f/4fb4834f.jpg,Is there a button?,yes,yes
b4/b46440c9.jpg,What is their color?,white,yes
26/265797d3.jpg,What type of footwear is this?,heels,dress
51/51ffa8fe.jpg,What shape are the stars?,5,oval
ed/ed8c5f81.jpg,What type of product is this?,case,no
9f/9fb07730.jpg,Is it horizontal or vertical?,vertical,vertical
b7/b7641daf.jpg,What is the shoe's color?,brown,maroon
f0/f045208b.jpg,Is the surface shiny?,yes,yes
65/65310b27.jpg,What color is prominent?,pink,red
46/46cbce03.jpg,What is the metal color?,silver,metal
08/08f26e62.jpg,Is the pattern vertical?,yes,yes
78/78fb2fd8.jpg,What is the pattern?,snakeskin,no
0d/0d00042a.jpg,What colors is the item?,multicolor,yes
c9/c97596d4.jpg,What color is the shoe?,black,black
51/51119907.jpg,Are the legs shiny?,yes,yes
c5/c5c02e7e.jpg,Is there a floral pattern?,yes,yes
ef/ef9d535c.jpg,What color is the loop?,red,red
e5/e5a7f2de.jpg,What is the shape of the planet?,sphere,oval
51/511cb196.jpg,What is the color of the mortar?,black,no
7a/7ada5fb2.jpg,Is the case floral?,yes,no
bb/bb438a47.jpg,Is there a camera hole?,yes,yes
6f/6fb26e5b.jpg,What color is the hammock?,blue,blue
4e/4e9dd71f.jpg,What is the case's pattern?,abstract,yes
0c/0c3a874f.jpg,What is the product?,shoes,no
0e/0e4c957d.jpg,What material is it?,metal,metal
70/70688650.jpg,Is the image blurry?,no,yes
8a/8a5f4d14.jpg,How many doors does it have?,2,2
01/0188e3ee.jpg,How many eyelets?,3,0
62/6273bce7.jpg,What color are the roses?,red,no
cb/cb85b01c.jpg,What are the candies made of?,others,yes
ad/ad4813f0.jpg,What color is shown?,beige,white
37/37a32878.jpg,What material is apparent?,leather,no
35/355c3183.jpg,What shape is the camera cutout?,square,rec
cc/ccbe5435.jpg,What is the text color?,black,black
64/641e4201.jpg,What color is the shoe?,silver,silver
5d/5dbab97e.jpg,What is the background pattern?,checkered,yes
97/973a32f1.jpg,Is the surface flat?,yes,no
84/845289b1.jpg,How many screws are there?,4,6
0c/0c39c38e.jpg,What is the item?,shoe,yes
1b/1ba31232.jpg,How many boots are visible?,1,0
df/df81ebac.jpg,What kind of furniture is behind the pillows?,headboard,hand
23/23a5ec50.jpg,What time does the clock show?,10:11,10
b2/b20461f6.jpg,Is there a fingerprint?,yes,no
51/51aacc38.jpg,How many stars are visible?,several,ten
c7/c7c45bbb.jpg,What background color?,yellow,yes
a1/a1a236ee.jpg,Is the glass opaque?,no,yes
ed/eddf0f7f.jpg,Is it wireless?,no,no
d5/d538c1df.jpg,What cartoon character is shown?,kitty,yes
af/afd98fa9.jpg,What is the stripe color?,navy,black
0c/0c0e9b5d.jpg,What is the object's color?,chrome,white
ab/ab144e22.jpg,What is the tone?,neutral,beige
97/9792e45a.jpg,Is there a piano pictured?,yes,yes
76/76f9ebd2.jpg,Are there white spots?,yes,no
f1/f1f4be85.jpg,Is the shoe laced?,no,no
b9/b9f79471.jpg,What material are the laces?,string,leather
b9/b9fe4f80.jpg,What pattern is visible?,brick,no
d7/d7cca9cd.jpg,What is on the shoes?,buckle,flip
c4/c4fb76f4.jpg,What is the case's style?,geometric,no
52/521f2f83.jpg,How many cameras are visible?,3,2
4f/4f165357.jpg,What is the sole color?,black,black
e6/e67d78f0.jpg,What is the item's type?,case,no
ae/aeddc6f1.jpg,What is the object?,bed,yes
9a/9ada46ae.jpg,What color is the cover's bottom?,brown,it
f4/f4035aee.jpg,What shape is the charm next to 'LOVE'?,heart,oval
6d/6d52e910.jpg,What is the product type?,case,no
1c/1c950c87.jpg,Are the lights lit?,yes,yes
7c/7cc152b3.jpg,How many cameras are visible?,1,one
90/903548fa.jpg,What kind of case is this?,cellular,hand
9e/9ee5a680.jpg,Are there water droplets present?,yes,yes
40/40afb444.jpg,What is the case's background color?,multi,it
d1/d19d378d.jpg,What is the flower color?,pink,yes
ec/ec019266.jpg,What is the road's shape?,curved,curved
4b/4b4b0583.jpg,What item is this?,case,no
07/07ba35c9.jpg,What is the band's color?,silver,silver
b9/b9cc600c.jpg,Is this indoors?,yes,no
20/2019cdab.jpg,Is the bracelet curved?,yes,yes
16/16f6fdf7.jpg,What is the heel's shape?,stiletto,curved
4d/4d4d9522.jpg,What shape is the cover?,rectangular,yes
bc/bce5e03f.jpg,What shape are the background blocks?,cubes,rectangular
e7/e74a3bd7.jpg,What is the color of the circle?,blue,black
d1/d176e2ac.jpg,How many cameras are visible?,2,0
9e/9e264f5a.jpg,What is the bulb's quantity?,multiple,ten
c2/c271e1de.jpg,What gender is indicated?,boy,yes
aa/aae6ffcc.jpg,What color is the hat?,green,yes
d6/d634e71b.jpg,What shape is yellow?,heart,yes
1b/1ba42720.jpg,What is the case's main shape?,rectangle,oval
e2/e287c72c.jpg,What surrounds the dog?,grass,grass
7d/7d868e5d.jpg,What is the background color?,orange,yes
28/28aeeeb0.jpg,Is the background dark or light?,dark,dark
59/590b6f21.jpg,Is the phonecase colorful?,yes,yes
1a/1a1da014.jpg,What animal is the pendant?,unicorn,yes
3a/3a6d64cf.jpg,What is the case made for?,phone,yes
a0/a0770894.jpg,What color is the heel?,pink,no
59/59531705.jpg,What color is the vehicle?,black,black
95/95b6f584.jpg,How many cameras are visible?,2,0
4b/4bbf0ecf.jpg,What is on the feet?,shoes,sandals
41/41cb2a31.jpg,What color is visible near the camera?,gray,no
7b/7b807ee2.jpg,Is there a speaker?,yes,no
2f/2f37a803.jpg,What color are frames?,brown,black
48/4872fefa.jpg,What is written in the background?,matriana,no
7b/7b46b68d.jpg,What color is predominant?,pink,yes
8f/8f6aa39c.jpg,What color are the cat's cheeks?,pink,pink
ef/efdc5944.jpg,What material is the shoe made from?,suede,leather
d2/d26ffa3f.jpg,What is the pattern?,floral,yes
3b/3b9dc4aa.jpg,What shape is the phonecase?,rectangle,rec
bf/bf3550e3.jpg,What is the case's color?,grey,it
e7/e7412d13.jpg,What object is present?,skull,no
84/84c49728.jpg,What type of item is this?,case,no
8e/8e980a84.jpg,Where is the Amazonbasics writing?,top,on
2e/2e7cffc3.jpg,What color is the leaf?,red,red
52/526db581.jpg,What shape are these?,round,oval
22/221e72ce.jpg,Is the case black?,no,no
0f/0f57fb3b.jpg,What is the material of the straps?,canvas,no
e1/e10639ff.jpg,Is the boot suede?,yes,yes
3d/3d5b81e0.jpg,What color is the hardware?,brass,yes
02/0270b820.jpg,What color is the dress?,pink,it
18/181feec5.jpg,Is the chain shiny?,yes,yes
a4/a498d5c9.jpg,Is there a plant?,yes,yes
4b/4ba4f1fe.jpg,Is there a letter present?,yes,yes
10/1031092e.jpg,How many compartments shown?,2,2
8e/8eee5718.jpg,What is the object's design?,painted,yes
6d/6de1e43d.jpg,Is it portrait or landscape?,portrait,no
a3/a3160a6c.jpg,What item is this?,hat,hat
19/1926b3ed.jpg,What material is the floor?,wood,wood
52/521f0f5e.jpg,What color are the fields?,brown,brown
d6/d6802f22.jpg,Is it blurry?,yes,no
74/74e096bb.jpg,How many rivets exist?,4,ten
4b/4b87625a.jpg,Is there white at the top?,yes,yes
59/59b361fe.jpg,Are there plants on screen?,yes,yes
b8/b89c719d.jpg,What type of case is this?,cellular,no
e4/e4a701d6.jpg,What shape are the embellishments?,heart,oval
e9/e9b2d2eb.jpg,What is on top?,bow,woman
d7/d7b4fc9d.jpg,How many gold pins are there?,4,10
82/825c4a2f.jpg,What color is the roller?,black,black
96/96a4015a.jpg,Are these shoes open-toed?,yes,yes
0e/0efe2196.jpg,What animal is orange?,lobster,yes
73/73beb8c8.jpg,Is the case light?,no,no
2c/2cf91f1c.jpg,What company makes the popcorn?,365,ten
2d/2d4507eb.jpg,What color is the case?,black,black
9e/9efe6d46.jpg,What is the case's shape?,rectangular,rec
bf/bf6f7af0.jpg,Are trees visible?,yes,yes
8e/8e117a8b.jpg,Is the toe pointed?,yes,yes
45/45dcd30b.jpg,How many shoes are present?,1,2
e9/e953cff2.jpg,Is it a square?,no,yes
44/44528e51.jpg,What is the background color?,black,black
8a/8a072136.jpg,How many stoppers?,2,2
f1/f1d75540.jpg,What is the earring's material?,metal,metal
a0/a0dc87bb.jpg,What color is at the bottom?,black,red
7b/7b496c9b.jpg,What is the object's form?,rectangular,hand
d3/d3a19874.jpg,Are there any stars?,yes,yes
05/05cab9f8.jpg,What is the pattern?,polka,no
70/707d4ab3.jpg,What is the case's background color?,blue,blue
a8/a8be137c.jpg,What shape is it?,rectangular,rec
8a/8a0a4db4.jpg,What color are these shoes?,brown,maroon
9b/9be8ae9d.jpg,What type is it?,case,no
d9/d9107683.jpg,What brand is visible?,apple,yes
87/8762949b.jpg,Are the dishes stacked?,yes,yes
a4/a48a297e.jpg,How many cameras are visible?,2,2
57/57904a30.jpg,What type of item is it?,ring,hands
2b/2b283980.jpg,What color is the bulb?,white,white
b7/b7702f88.jpg,What color is the case?,orange,no
ef/efca0d37.jpg,What color is the liquid?,red,no
e7/e7ccc682.jpg,What is the pattern of the bedspread?,quilted,no
81/819c2843.jpg,How many camera lenses are visible?,1,2
14/1412c446.jpg,What word is written on the case?,meow,yes
12/1268391d.jpg,What is the pattern color?,gold,it
12/124edd2b.jpg,What cartoon style is it?,anime,yes
de/de520bd8.jpg,What color is the background?,teal,blue
d2/d29fb8b2.jpg,What is the sole color?,brown,brown
c3/c35c2027.jpg,What kind of insects are on the dress?,butterflies,yes
38/3876a0be.jpg,Is the color vibrant?,no,no
85/85cdab64.jpg,What are the legs covered with?,socks,no
cc/ccc0bd1b.jpg,What case is this?,phone,yes
1e/1e37f235.jpg,Are animals depicted?,yes,yes
a1/a1e50f23.jpg,What color is the bracelet?,blue,black
8d/8dac4084.jpg,What type of plant is near the sofa?,palm,no
dc/dcca32cd.jpg,What shape are the tiles?,square,rectangular
13/131c24d9.jpg,Is the case transparent?,yes,no
bc/bc56643c.jpg,What type of chain is it?,thin,long
31/311c070b.jpg,Is there a tree?,yes,yes
81/81f5a61d.jpg,What is the chain's material?,metal,metal
41/41f70d70.jpg,What does the case say?,girl,yes
ef/ef1562c4.jpg,What shape is the adapter?,rectangular,rectangular
56/5614e6de.jpg,What is the background color?,white,white
07/07ef7bc7.jpg,How many earrings are there?,2,2
cd/cdee6894.jpg,How many camera lenses are visible?,2,2
bf/bf0b4a3d.jpg,What type of item is this?,handbag,hand
76/76c33444.jpg,What animal is featured?,pug,no
26/265b2bd0.jpg,What are these?,sandals,sandals
d8/d834c006.jpg,What is this item?,case,yes
41/41f9d276.jpg,What pattern is displayed?,leopard,yes
d1/d1914be3.jpg,What shape is heart?,love,oval
39/392d475b.jpg,What is being pictured?,butterflies,hands
8a/8a3b42b6.jpg,How many cards are visible?,4,5
01/01ca0b84.jpg,Is the case patterned?,yes,yes
85/85f79e27.jpg,What number is displayed?,twelve,0
dc/dc4a2950.jpg,What is the item?,case,yes
db/dbc685ae.jpg,What color is the umbrella?,black,black
d6/d6caf4c0.jpg,How many camera holes are visible?,2,2
96/96fbe4f4.jpg,What is the background color?,white,it
2d/2dc7e53a.jpg,What is the background color?,black,white
8f/8f0624df.jpg,Is the pendant circular?,yes,no
d2/d2bf6d6c.jpg,What letter is displayed?,d,yes
49/49658675.jpg,What is the case's design?,hearts,yes
ba/bac34806.jpg,Is the phone visible?,yes,yes
51/51b282bd.jpg,Is the border white?,yes,yes
93/93552996.jpg,Are the towels folded?,yes,yes
95/9559240e.jpg,What pattern is on the case?,vertical,no
52/529667b0.jpg,Are these dangling?,yes,yes
8b/8bf51f91.jpg,What's the case's dominant color?,blue,yes
1d/1db9d8be.jpg,Is there a rim?,yes,yes
9c/9c738ff7.jpg,Is the frame metallic?,yes,yes
